"Label","message_user"
"0","nhưng không tìm được"
"5","khoa có thể cho em biết em tìm ở đâu đc không ạ?"
"0","em là sinh viên k24 khoa tài chính ngân hàng ạ"
"6","dạ em cảm ơn ạ"
"6","em chào thầy cô, thầy cô cho e hỏi hôm 10.11 em có đăng ký bổ sung môn Tin học đại cương của hệ đại trà ( bắt đầu học từ tuần 13), bây giờ em xem mã Google classroom ở đâu ạ hoặc là em liên hệ với ai để nhận mã ạ? Vì em thấy trong file nhà trường gửi và file của khoa riêng đều chưa cập nhật mã lớp này ạ. em cảm ơn thầy cô."
"3","Em học lớp này ạ. Em thấy file này chưa có mã ạ. Vậy không biết em liên lạc với ai để nhận mã ạ."
"5","Dạ trên ctt không hiện tên giảng viên giảng dạy ạ"
"6","Em cảm ơn ad ạ."
"5","Ad có thể cho em xin contact của thầy cô trưởng khoa hay phó khoa hệ thống để e liên lạc trực tiếp được không ạ?"
"5","Dạ web này không có sdt trực tiếp ạ"
"6","Em cảm ơn ad"
"6","Em cảm ơn ad ạ"
"5","Cô ơi cho e hỏi là môn nhập môn hệ thống thông tin với giới thiệu hệ thông tin ạ"
"0","Vì năm nhất k21 bọn e được học mỗi môn giới thiệu thôi ạ"
"0","Tại e thấy cổng thông tin để môn kia là bắt buộc"
"0","Nên e hỏi lại thầy cô ạ"
"0","Khác ạ một cái là 02A một cái là 20A ạ"
"0","Dạ vâng ạ"
"6","Em cảm ơn ạ"
"0","Cô ơi"
"5","Cô cho e hỏi với ạ"
"3","Bài thi của e bị đánh giá là gian lận ấy ạ"
"0","Cụ thể là mô. Công nghệ ngân hàng của thầy hiến ạ . Trong lúc làm bài thi thầy trong coi thi em . Em k hề bị nhắc nhở gì cả ạ .những vì thầy có giới hạn thi ạ . Nên là e đã học thuộc 1 số chỗ ."
"0","Sau 5 ngày thi thì thầy có đánh giá bài e là gian lận trong thi cử vì giống silde ạ"
"0","Thì cô cho e hỏi cách thức kiểm tra và đánh giá như nào với ạ"
"0","Cô ơi cô cho e xin thông tin với đc k ạ"
"0","Em có mail cho thầy rồi ạ . Thầy bảo là sẽ gửi lên phòng đào tạo và thanh tra khảo thí để kiểm tra ạ"
"0","Nên e mới muốn hỏi cô về cách thức đánh giá như nào ạ"
"0","Còn trong thời gian làm bài thi e hoàn toàn k bị nhắc nhở hay cảnh cáo gì cả ạ"
"0","Sau 5 ngày thầy chấm bài thầy thấy bài làm của e giống silde"
"0","Nên đnahs giá bài e là gian lận"
"0","Mà thầy là ngừoi trực tiếp coi thi bọn e ạ"
"0","Oh mình chân thành xin lỗi Liên chi Đoàn Hệ thống Thông tin Quản Lý"
"0","các môn của khoa đều chưa có mã lớp clr ạ"
"0","ad ơi cho bọn em xin mã lớp 211IS05A03 với ạ"
"0","vâng ạ"
"0","Em chào ad"
"0","hiện tại em đã học xong 1 thời gian, nhưng do đợi hoàn thiện chứng chỉ nên giờ mới xin xét tốt nghiệp được"
"5","ad giúp em một số thông tin được không ạ?"
"0","Hiện tại trong đơn xét tốt nghiệp em khôgn biết nên điền thế nào."
"0","ad giúp em với ạ!"
"4","Rất mong nhận được sự hỗ trợ từ MIS ạ 😍🥳"
"5","Admin ơi có thể cho e logo của khoa htttql ko ạ"
"0","e làm bìa môn AI ạ"
"1","dạ vâng e cảm ơn ad nhiều ạ ^^"
"6","E cảm ơn addđ nha"
"5","cho e hỏi 1 chút"
"0","e chưa rõ việc học ở đại học thế nào nên cho e xin lời khuyên"
"0","e k24 khoa HTTTQL, e dự định đăng ký 1 khoá học mos ở trung tâm ạ. Vậy e nên đăng ký học ngay thời điểm này hay là sau này năm 2 năm 3 vậy ạ"
"0","Ồ ồ"
"0","Vâng ạ"
"6","Em cảm ơn"
"6","chaof ad ạ cho e hỏi nếu ko biết về tin học nhiều thì nên cbi trước kiến thức gì để theo được các môn học lquan đến tin học hay lập trình ạ? e cảm ơn"
"5","ad ơi nếu muốn lấy lại password mail miền bav.edu.vn được cấp từ năm nhất thì làm bằng cách nào ạ, liên hệ với ai ạ?"
"0","Em là sinh viên k22 ạ"
"0","Anh/ chị cho em hỏi về những môn chuyên ngành của khoa mình và các khóa khác có được học hoàn toàn bằng giáo trình tiếng anh không ạ hay chỉ có khoa kinh doanh quốc tế thôi ạ"
"6","Dạ em cảm ơn ạ"
"5","Anh/ chị cho em hỏi về việc giảng dạy tiếng anh của khoa mình ạ. Em thấy các môn chuyên ngành của khoa mình không được đào tạo bằng tiếng anh hoặc song ngữ cũng không sử dụng tiếng Anh nhiều trong việc học, vậy thì có ảnh hưởng lớn đến nghề nghiệp sau này như BA cho các vị trí ở nước ngoài không ạ"
"0","Dạ em hiểu rồi ạ"
"0","Ad vó thể giới thiệu cho em 1 vài anh/chị trong khoa đã đi làm về những nghề như BA hoặc DA để em tìm hiểu thêm về nghề nghiệp sau này không ạ vì em tìm hiểu ngành này còn khá mới ở VN ạ"
"0","👋"
"0","Em mới tập design nên muốn thử làm 1 trang Facebook mới cho khoa ạ 😳😳"
"0","Em làm đến đây rồi nhưng vẫn cảm thấy thiếu gì đó"
"5","Không biết khoa có slogan hay khẩu hiệu nào không ạ"
"1","Anh/ chị ơi em đỗ MIS rồi ạ 😘😘"
"1","Ngay NV1 luôn!!!"
"1","Em thừa mỗi 0,05 điểm, hú hồn luôn ạ ☺️☺️"
"1","Vui lắm luôn ạ, tin khoa là không sai mà"
"5","Anh/chị cho em hỏi hạn nộp học phí là đến ngày bao nhiêu ạ"
"0","Dạ em hiểu rồi ạ"
"5","cho mình hỏi thủ tục nhập học của khoa mình với ạ"
"0","chào admin ạ"
"5","dạ cho em hỏi học ngành này thì nên mua laptop gì ạ"
"0","kinh phí tầm dưới 15 triệu ạ"
"0","Dạ vâng ạ"
"6","Em cảm ơn ạ"
"5","Ad ơi dùng máy asus ổn k ạ ?"
"0","Cái này em cũng kb rõ"
"1","Mà thui em mua dell ad ạ 😆"
"0","Em chào thầy cô ạ"
"4","Em là Trang đến từ CLB Sinh viên Nghiên cứu khoa học. Chúng em muốn tổng hợp các link đăng ký NCKH các khoa để lan toả phong trào NCKH cho các bạn sinh viên. Vì vậy, chúng em mong các thầy cô có thể chia sẻ cho chúng em link đăng ký đề tài của khoa mình ạ. Thay mặt CLB, em xin chân thành cảm ơn khoa ạ ♥️"
"0","vâng ạ"
"4","chúng em cảm ơn thầy cô ạ <3"
"1","chào thầy/cô. cho em hỏi ngành cô g nghê thông tin là ngành mới của trường cũng thuôch khoa Hệ thong thông tin qly ạ? 😃"
"3","E muốn xem các môn học của 2 ngành thì xem ở đâu đc ạ"
"0","2 ngành cntt và htttql có gì  khác nhau ạ"
"0","Là sao ạ. E ở HN"
"0","E là cựu sv khoa NH. E đag tìm hiểu để năm sau em e thi đh ạ"
"1","Vâng gueir e xin chương trình vs ạ 😃"
"5","Ad ơi cho em hỏi với ạ"
"5","Điểm em bằng đúng điểm chuẩn của ngành năm nay thì trường mình có xét tiêu chí phụ ko ạ"
"0","Mà nếu có là gì ạ.."
"6","Vâng em cảm ơn"
"5","Em chào anh/chị ạ. Em muốn biết thêm thông tin về chương trình học ngành MIS định hướng Nhật Bản, anh/chị có thể cung cấp thêm cho em được không ạ ?"
"6","Em cảm ơn ạ !"
"0","Ad ơi, e vừa biết điểm và đậu vào ngành MIS của trường mình rùi ạ"
"5","Ad cho e hỏi các hoạt động ngoại khoá của khoa cũng như của trường có nhiều không ạ? 😁"
"5","Dạ, vì đang dịch nên chắc e phải học online rùi, không biết giáo trình các môn học thì sẽ được xem ở đâu ạ?"
"0","Ad ơi"
"5","Trg mình có khoa công nghệ thông tin không ạ"
"5","Dạ chị ơi cho em hỏi lấy những khối nào để xét không ạ"
"6","Dạ em cảm ơn anh chị ạ"
"5","Chị ơi chị cho em hỏi là trường.mình đây là năm đầu tiên đúng ko chị"
"0","Cntt ý ạ"
"0","Với cả trg mình mùng mấy có điểm sàn ạ"
"6","Dạ vâng em cảm ơn chị ạ"
"3","Chị ơi em có thể hỏi là mình có xét học bạ không chị"
"3","Chị ơi bây giờ nộp học bạ muộn ròi đúng không chị"
"0","Em thấy từ mùng mấy thánh 5"
"0","Tháng"
"2","Ui em không biết buồn ghê"
"2","Huhu hi vọng trường mình không cao điểm chuẩn vì điểm em cg có 26,45 huhh"
"0","Dạ vâng ạ"
"6","Em cảm ơn chị ạ"
"0","Sorry chị vì em sắp hỏi hơi.muộn ạ"
"5","Cntt trường mình là có phân ngành kĩ thuật phần mềm, lập trình không ạ,.... bên mảng kĩ thuật ấy ạ"
"0","Hay là cntt bên mảng tài chính ngân hàng ạ"
"5","Vậy là vẫn có phân ngành kĩ thuật phần mềm đúng không chị"
"0","Em cũng muốn nghiên cứu bên mảng lập trình nên em muốn hổ kỹ"
"5","Hỏi"
"5","Vậy em có thể hiểu là ngành vẫn đào tạo như bình thường nhưng có thêm một số về tài chính ngân hàng đúng không ạ"
"5","Dạ vậy em yên tâm rồi em tưởng mình sẽ thiên về ngân hàng nhiều không được lập trình chương trình vậy là không những được học cntt và mình còn học bên ngân hàng đúng không chị"
"5","Vậy là mình kiểu giống song ngành đúng không chị"
"0","Vừa cntt vừa ngân hàng"
"0","Dạ vâng ạ"
"0","Chị cho em xin fb thầy đc không ạ"
"0","Dạ em chào thầy ạ"
"1","Ôi em nhầm hihi"
"0","Dạ nay hơi muộn, em làm phiền thầy rồi ạ, sáng mai em sẽ liên lạc với thầy sau ah"
"0","Em cũng muốn tìm hiểu kĩ về trường mình vì em cùng đang bắt đầu tìm nguyện vọng ạ"
"0","Nên nếu còn chỗ sai xót thầy bỏ qua cho em ạ"
"4","Em chúc thầy ngủ ngon ạ"
"0","Mai thầy cho em xin link fb thầy đc ko ạ vì bh tìm hơi khó ạ"
"0","Em chào thầy ạ"
"0","Thầy ơi muốn xem thông tin chính thức khoa về.giới thiệu thì xem ở trang nào ạ"
"0","Link hôm qua thầy gửi em vào nay bị lỗi ạ"
"0","Thầy  ơi vẫn không vào được"
"0","Đây ạ"
"2","Thầy ơi hicc em không vào đc ạ"
"0","Dạ em đc 26,45 ạ"
"0","Em thi khối D01 ạ"
"3","Dạ em cảm ơn thầy ạ, điểm như thế em sợ còn không đỗ trường mình ấy thầy"
"3","Trường mình điểm cao lắm năm ngoái cg cao em sợ trượt lắm ạ"
"3","Dạ lo lắm ạ không biết thầy cho mình có duyên làm sư đồ không ạ huhu"
"0","Thầy ơi khi bào vào được web trg mình thầy bảo em vs ạ"
"5","Em muốn xem giới thiệu về khoa mình và cụ thể là MIS có khác gì so với IT không ạ"
"5","Nếu mình học MIS mà vẫn muốn học trong dev liệu có đc không thầy hay là không thể ạ"
"3","Em nói sợ hơi sớm nhưng rm cùng thích lập trình lắm ạ, cũng đam mê em tg vào trường mình sẽ không đc lập trình nên em hỏi hơi kĩ thầy bỏ qua cho em ạ"
"1","Hì hì"
"3","Em hi vọng năm nay khoa mới các bann đừng để ý nhiều em muốn có slot học trg mình huhh"
"3","Không tỷ lệ chọi cao em lại vào ô mất lượt mất"
"0","Dạ em cg vào đc rồi ạ"
"6","Em cảm ơn thầy ạ có gì không biết em hỏi thầy tiếp ạ"
"5","Thầy ơi công nghệ thông tin cg kaf khoa mình và năm nay ms có ạ"
"6","Dạ em cảm ơn ạ"
"0","Em chào thầy ạ"
"0","Thầy có khỏe không ạ"
"1","Hôm nay trg mình vừa công bố điểm chuẩn là 26 em báo vs thầy em đc 26,45 ạ"
"4","Hì hì hơm bt có đủ điểm đỗ ạ ❤❤❤❤"
"4","Dạ em cảm ơn thầy ạ có điểm là em báo nuôn cho thầy ❤❤❤"
"0","Xin chào admin"
"0","Em là sinh viên học viện ngân hàng"
"0","hiện đang theo học môn hệ thống thông tin quản lý"
"0","nhóm 06"
"0","Em đang gặp phải tình huống chưa vào được lớp Classroom (knvgg2x)"
"0","Rất mong nhận được sự hỗ trợ từ khoa Hệ Thống Thông Tin Quản Lý ạ"
"0","Dạ, Hiện tại em vào lớp sau"
"0","hiện em cũng không có thông tin của giảng viên"
"0","Ad có thể giúp em"
"0","Mã lớp học phần: 211MIS02A06
Mã lớp: K22QTMB
Mã Classroom: knvgg2x"
"0","Em đang tham gia lớp này ạ"
"0","Ad cho em xin thông tin của giảng viên với ạ"
"0","em đăng ký học bổ sung ạ"
"0","mã sinh viên của em là 20a4030268"
"0","dạ em chưa vào được lớp ạ"
"0","Mã lớp học phần: 211MIS02A06
Mã lớp: K22QTMB
Mã Classroom: knvgg2x"
"0","em sử dụng mã này nhưng báo là không tồn tại ạ"
"6","Dạ vâng em cảm ơn Ad ạ"
"0","Dạ vâng ạ"
"0","Em chào Admin"
"5","Admin cho em hỏi chút,"
"5","Giảng viên cho em vào nhóm chứ ạ"
"0","email của em là buihongson04011998@gmail.com ạ"
"0","Dạ, thời gian trước tại em chưa sắp xếp được thời gian ạ"
"0","Giờ em sắp xếp thời gian và tập trung vào việc học. Mong thầy cho em vào lớp để được hoàn thành môn học ạ"
"0","Dạ, em gửi thầy mã sinh viên"
"0","20A4030268"
"6","Em nhận được thông báo vào nhóm rồi ạ. Em cảm ơn thầy ạ"
"6","Dạ. Em cảm ơn thầy ạ"
"3","Ad ơi,kết quả thi thptqg của em là 25.95.em có khả năng đậu ngành htttql của trường không ạ"
"6","Dạ.em cảm ơn ạ"
"3","Dạ hi vọng là như vây ạ.dự đoán điểm chuẩn sẽ tăng cao nên em hơi sợ ạ"
"6","Dạ em cảm ơn nhiều ạ"
"3","Ad ơi,có khả năng là trường sẽ thêm chỉ tiêu không ạ,sao chỉ tiêu ít vậy 😥"
"0","Dạ"
"0","Em đăng nhập học nhưng hệ thống cứ báo lỗi"
"0","Lỗi server"
"0","ko vào được"
"0","Ad giúp em vs ạ"
"0","em làm mấy hôm rồi đều ko đc ạ"
"0","dạ đây ạ khi mà e ấn vào danh sách file đính kèm rồi e up các file lên rồi e ấn lưu hồ sơ thì web nó ra như thế ạ"
"0","Dạ e thử giờ sáng với chiều và tối qua r à cũng ko được ạ"
"0","chưa nhập được phần đấy mà hnay 5/9 rồi ạ thì có hết hạn ko ạ"
"0","Em nhắn rồi nhưng ko đc trả lời
Ad có thể cho em xin số đt của thầy / cô tuyển sinh ko ạ"
"0","số đấy mấy ngày nghỉ ko liên lạc đc, với lại bây giờ hết giờ rồi mà lại sắp hết hạn rồi ạ"
"0","5/9 là hạn cuối mà vẫn lỗi ko nhập thông tin đc ạ"
"0","chào ad ạ"
"1","ad cho e hỏi ad có [hải học viên của khoa htttql ko hihi"
"5","nếu phải thì cho e hỏi trong khoa có nhiều nam ko ạ"
"0","kk để e còn chuẩn bị tâm lí ạ"
"0","e cảm ơn thầy/cô"
"4","thế thầy/cô giới thiệu cho e mấy anh chị trong ngành có thể tư vấn cho e ko ạ <3"
"0","có thể hỏi ac trong này ạ"
"0","oke lun ạ"
"0","Vângg ạ"
"0","Để e suy nghĩ thêm ạ"
"0","aluuu ạ"
"0","ad ơi cho e xem đội ngũ giáo viên của ngành công nghệ thông tin với ạ"
"0","chào ad"
"5","cho em hỏi xíu"
"0","em chỉ muốn chúc ad ngủ ngon thôi ạ"
"0","em xin lỗi vì sự phiền muội này"
"6","cảm ơn ad đã quan tâm đến em"
"5","ad ơi e muốn hỏi thêm 1 chút về hoch phí của ngành htttql định hướng nhật bản vs ạ"
"0","e thấy trên page là 27/1 năm"
"3","kbt là trường mình có tăng học phí % theo năm hay có phụ phí gì thêm k ạ"
